,ciclo,Asignatura,Cod.Car.Sec,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom,Firma
9000,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2015,18,19,6,[3],es_1558,3.0,True
9001,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2015,17,23,6,[3],es_1212,3.0,True
9002,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2015,17,16,6,[4],es_1571,4.0,True
9003,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2015,16,19,6,[3],es_1868,3.0,True
9004,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2014,0,0,0,[3],es_1393,3.0,True
9005,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2014,0,0,0,[5],es_1897,5.0,True
9006,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2015,12,22,7,[3],es_604,3.0,True
9007,2,BIOLOGIA AMBIENTAL,0,1,2015,0,2015,13,20,8,[0],es_365,0.0,True
9008,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2015,24,32,10,[5],es_1659,5.0,True
9009,2,BIOLOGIA AMBIENTAL,0,1,2015,0,0,14,9,8,[0],es_1685,0.0,False
9010,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2015,18,18,7,[3],es_1297,3.0,True
9011,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2015,17,30,8,[5],es_2005,5.0,True
9013,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2015,19,28,10,[5],es_2895,5.0,True
9014,2,BIOLOGIA AMBIENTAL,0,1,2015,1,2015,16,31,10,[5],es_1767,5.0,True
9015,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,8,35,6,[2],es_414,2.0,True
9016,2,FOTOGRAMETRIA 2,0,1,2015,1,2014,0,0,0,[2],es_1055,2.0,True
9017,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,20,31,8,[5],es_824,5.0,True
9018,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,16,14,8,[3],es_1153,3.0,True
9019,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,12,32,6,[4],es_1521,4.0,True
9020,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,16,25,6,[2],es_1188,2.0,True
9021,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,23,32,10,[5],es_1432,5.0,True
9022,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,17,30,7,[4],es_1393,4.0,True
9023,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,17,36,10,[5],es_1897,5.0,True
9024,2,FOTOGRAMETRIA 2,0,1,2015,0,2015,12,20,3,[0],es_365,0.0,True
9025,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,13,20,10,"[2, 1]",es_1297,1.5,True
9026,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,17,36,10,[5],es_635,5.0,True
9027,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,15,30,7,[4],es_2005,4.0,True
9028,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,12,29,9,[3],es_2023,3.0,True
9029,2,FOTOGRAMETRIA 2,0,1,2015,1,2015,12,19,4,[3],es_1767,3.0,True
9030,2,CARTOGRAFIA 1,0,1,2015,1,2015,24,35,8,[5],es_1521,5.0,True
9031,2,CARTOGRAFIA 1,0,1,2015,1,2015,22,35,7,[5],es_1432,5.0,True
9032,2,CARTOGRAFIA 1,0,1,2015,1,2015,22,34,7,[5],es_1558,5.0,True
9033,2,CARTOGRAFIA 1,0,1,2015,1,2015,24,34,7,[5],es_1212,5.0,True
9034,2,CARTOGRAFIA 1,0,1,2015,1,2015,21,31,7,[5],es_1571,5.0,True
9035,2,CARTOGRAFIA 1,0,1,2015,1,2015,21,29,8,[5],es_1868,5.0,True
9036,2,CARTOGRAFIA 1,0,1,2015,1,2015,18,30,8,[5],es_1393,5.0,True
9037,2,CARTOGRAFIA 1,0,1,2015,1,2015,23,31,8,[5],es_1897,5.0,True
9038,2,CARTOGRAFIA 1,0,1,2015,1,2015,22,34,8,[5],es_2005,5.0,True
9039,2,CARTOGRAFIA 1,0,1,2015,1,2015,24,34,8,[5],es_2023,5.0,True
9040,2,CARTOGRAFIA 1,0,1,2015,1,2015,14,30,8,[5],es_1767,5.0,True
9041,2,SOCIOLOGIA,0,1,2015,0,2015,24,36,10,[0],es_1432,0.0,True
9042,2,SOCIOLOGIA,0,1,2015,1,2015,17,26,10,[5],es_1047,5.0,True
9043,2,SOCIOLOGIA,0,1,2015,1,2015,17,26,10,[5],es_1212,5.0,True
9044,2,SOCIOLOGIA,0,1,2015,1,2015,21,30,10,[5],es_1385,5.0,True
9045,2,SOCIOLOGIA,0,1,2015,1,2015,22,32,10,[5],es_1897,5.0,True
9046,2,SOCIOLOGIA,0,1,2015,1,2015,17,14,10,[2],es_604,2.0,True
9047,2,SOCIOLOGIA,0,1,2015,1,2015,23,19,10,[5],es_2005,5.0,True
9048,2,SOCIOLOGIA,0,1,2015,1,2015,20,31,10,[5],es_2023,5.0,True
9050,2,SOCIOLOGIA,0,1,2015,1,2015,24,33,10,[5],es_1749,5.0,True
9051,2,SOCIOLOGIA,0,1,2015,1,2015,21,36,10,[5],es_1767,5.0,True
9052,2,SOCIOLOGIA,0,1,2015,1,2015,23,36,10,[5],es_2074,5.0,True
9053,2,ECONOMIA POLITICA,0,1,2015,1,2015,20,17,10,[4],es_1046,4.0,True
9054,2,ECONOMIA POLITICA,0,1,2015,1,2015,20,22,10,[5],es_1050,5.0,True
9055,2,SIG ANALISIS ESPACIAL,0,1,2015,1,2015,18,22,8,[3],es_1054,3.0,True
9056,2,SIG ANALISIS ESPACIAL,0,1,2015,1,2014,0,0,0,[5],es_488,5.0,True
9057,2,SIG ANALISIS ESPACIAL,0,1,2015,1,2015,12,32,8,[5],es_1053,5.0,True
9058,2,SIG ANALISIS ESPACIAL,0,1,2015,1,2014,0,0,0,[2],es_414,2.0,True
9059,2,SIG ANALISIS ESPACIAL,0,1,2015,1,2015,16,27,8,[3],es_1055,3.0,True
9060,2,SIG ANALISIS ESPACIAL,0,1,2015,1,2014,0,0,0,[2],es_1047,2.0,True
9061,2,SIG ANALISIS ESPACIAL,0,1,2015,1,2014,0,0,0,[4],es_635,4.0,True
9062,2,SIG ANALISIS ESPACIAL,0,1,2015,1,2015,20,32,8,[5],es_1749,5.0,True
9063,2,GEODESIA SATELITAL,0,1,2015,1,2015,20,34,10,[5],es_1053,5.0,True
9064,2,GEODESIA SATELITAL,0,1,2015,1,2015,22,34,10,[5],es_1055,5.0,True
9065,2,GEODESIA SATELITAL,0,1,2015,1,2015,24,31,8,[5],es_1153,5.0,True
9066,2,GEODESIA SATELITAL,0,1,2015,1,2015,18,31,10,[5],es_1057,5.0,True
9067,2,GEODESIA SATELITAL,0,1,2015,1,2014,0,0,0,[5],es_1047,5.0,True
9068,2,GEODESIA SATELITAL,0,1,2015,1,2015,24,32,8,[5],es_1394,5.0,True
9069,2,GEODESIA SATELITAL,0,1,2015,1,2015,20,36,8,[5],es_1297,5.0,True
9070,2,GEODESIA SATELITAL,0,1,2015,1,2015,24,31,8,[5],es_1749,5.0,True
9071,2,METEOROLOGIA Y CLIMATOLOGIA,0,1,2015,1,2015,17,0,9,[5],es_1054,5.0,True
9072,2,METEOROLOGIA Y CLIMATOLOGIA,0,1,2015,0,0,9,16,3,[0],es_1053,0.0,False
9073,2,METEOROLOGIA Y CLIMATOLOGIA,0,1,2015,1,2015,15,27,8,[5],es_1188,5.0,True
9074,2,METEOROLOGIA Y CLIMATOLOGIA,0,1,2015,1,2015,17,33,9,[5],es_391,5.0,True
9075,2,METEOROLOGIA Y CLIMATOLOGIA,0,1,2015,1,2015,22,29,9,[5],es_1749,5.0,True
9076,2,METEOROLOGIA Y CLIMATOLOGIA,0,1,2015,1,2015,15,28,9,[5],es_1347,5.0,True
9077,2,PLANIFICACION DEL USO DE LA TIERRA,0,1,2015,1,2015,22,33,9,[5],es_579,5.0,True
9078,2,PLANIFICACION DEL USO DE LA TIERRA,0,1,2015,1,2015,21,27,7,[5],es_635,5.0,True
9079,2,PLANIFICACION DEL USO DE LA TIERRA,0,1,2015,1,2015,21,33,9,[5],es_1347,5.0,True
9080,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,0,1,2015,1,2015,0,32,10,[2],es_255,2.0,True
9081,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,0,1,2015,1,2015,21,34,10,[5],es_1045,5.0,True
9082,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,0,1,2015,1,2015,20,30,10,[5],es_1046,5.0,True
9083,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,0,1,2015,1,2015,23,32,10,[5],es_824,5.0,True
9084,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,0,1,2015,1,2015,15,34,10,[5],es_579,5.0,True
9085,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,0,1,2015,1,2015,19,32,10,[5],es_635,5.0,True
9086,2,CUENCAS HIDROLOGICAS Y EL DESARROLLO TERRITORIAL PARA LA GES,0,1,2015,1,2015,14,25,10,[4],es_1347,4.0,True
9087,2,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",0,1,2015,0,2015,15,29,10,[0],es_255,0.0,True
9088,2,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",0,1,2015,1,2015,10,33,10,[5],es_1046,5.0,True
9089,2,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",0,1,2015,1,2015,22,33,10,[5],es_171,5.0,True
9090,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2015,1,2015,21,29,10,[5],es_1054,5.0,True
9091,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2015,1,2015,19,33,8,[5],es_488,5.0,True
9092,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2015,1,2015,23,30,8,[5],es_1045,5.0,True
9093,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2015,1,2015,24,25,6,[5],es_172,5.0,True
9094,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2015,1,2015,20,26,10,[5],es_1394,5.0,True
9095,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2015,1,2015,22,31,10,[5],es_1050,5.0,True
9096,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2015,1,2015,24,31,8,[5],es_443,5.0,True
9097,2,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2015,1,2015,20,30,8,[5],es_391,5.0,True
9098,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,22,16,8,[4],es_1054,4.0,True
9099,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,21,27,10,[5],es_488,5.0,True
9100,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,20,29,10,[5],es_1045,5.0,True
9101,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,22,35,10,[5],es_824,5.0,True
9102,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,23,27,10,[5],es_1153,5.0,True
9103,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,20,21,8,[5],es_172,5.0,True
9104,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,19,16,10,[5],es_579,5.0,True
9105,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,21,25,10,[5],es_1394,5.0,True
9106,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,20,27,10,[5],es_1050,5.0,True
9107,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,20,29,10,[5],es_443,5.0,True
9108,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,22,33,10,[5],es_635,5.0,True
9109,2,GESTION INTEGRAL DE RESIDUOS,0,1,2015,1,2015,21,28,10,[5],es_391,5.0,True
9110,2,PASANTIA,0,2,2015,1,2015,0,0,0,[4],es_255,4.0,True
9111,2,PASANTIA,0,2,2015,0,0,0,0,0,[0],es_1046,0.0,False
9112,2,PASANTIA,0,2,2015,1,2015,0,0,0,[4],es_1050,4.0,True
9113,2,PASANTIA,0,2,2015,0,0,0,0,0,[0],es_443,0.0,False
9859,2,LEGISLACION,0,1,2015,1,2015,21,36,10,[5],es_1045,5.0,True
9872,2,LEGISLACION,0,1,2015,0,2015,17,34,10,[0],es_1118,0.0,True
9874,2,LEGISLACION,0,1,2015,1,2015,20,35,10,[5],es_523,5.0,True
9875,2,LEGISLACION,0,1,2015,1,2015,16,30,10,[5],es_1130,5.0,True
9883,2,LEGISLACION,0,1,2015,1,2015,16,21,10,[4],es_1377,4.0,True
9917,2,LEGISLACION,0,1,2015,1,2015,24,36,10,[5],es_1050,5.0,True
9925,2,LEGISLACION,0,1,2015,1,2015,17,36,10,[5],es_443,5.0,True
9950,2,LEGISLACION,0,1,2015,1,2015,13,26,10,[5],es_388,5.0,True
9960,2,LEGISLACION,0,1,2015,1,2015,14,24,10,[4],es_1322,4.0,True
9964,2,LEGISLACION,0,1,2015,1,2015,21,29,10,[5],es_1330,5.0,True
9966,2,LEGISLACION,0,1,2015,1,2015,18,30,10,[5],es_1751,5.0,True
9969,2,LEGISLACION,0,1,2015,1,2015,19,36,10,[5],es_1347,5.0,True
9975,2,LEGISLACION,0,1,2015,0,0,0,0,0,[0],es_2507,0.0,False
10037,2,CONTABILIDAD Y FINANZAS,0,1,2015,0,0,0,0,0,[0],es_255,0.0,False
10048,2,CONTABILIDAD Y FINANZAS,0,1,2015,1,2015,23,29,8,[5],es_1046,5.0,True
10055,2,CONTABILIDAD Y FINANZAS,0,1,2015,1,2015,12,7,7,[3],es_1381,3.0,True
10058,2,CONTABILIDAD Y FINANZAS,0,1,2015,0,0,0,0,0,[0],es_1196,0.0,False
10060,2,CONTABILIDAD Y FINANZAS,0,1,2015,0,2015,14,13,9,[0],es_1218,0.0,True
10064,2,CONTABILIDAD Y FINANZAS,0,1,2015,1,2015,22,14,10,[4],es_1050,4.0,True
10069,2,CONTABILIDAD Y FINANZAS,0,1,2015,1,2015,13,31,8,[5],es_1253,5.0,True
10072,2,CONTABILIDAD Y FINANZAS,0,1,2015,1,2015,21,25,9,[5],es_443,5.0,True
10087,2,CONTABILIDAD Y FINANZAS,0,1,2015,0,0,9,3,8,[0],es_388,0.0,False
10100,2,SEGURIDAD EN EL TRABAJO,0,1,2015,1,2015,16,23,10,[5],es_255,5.0,True
10101,2,SEGURIDAD EN EL TRABAJO,0,1,2015,1,2015,17,25,10,[5],es_1045,5.0,True
10102,2,SEGURIDAD EN EL TRABAJO,0,1,2015,1,2015,18,26,10,[5],es_1046,5.0,True
10103,2,SEGURIDAD EN EL TRABAJO,0,1,2015,1,2015,18,19,10,[3],es_579,3.0,True
10104,2,SEGURIDAD EN EL TRABAJO,0,1,2015,1,2015,19,31,10,[5],es_1050,5.0,True
10105,2,SEGURIDAD EN EL TRABAJO,0,1,2015,1,2015,18,34,10,[5],es_443,5.0,True
10106,2,SEGURIDAD EN EL TRABAJO,0,1,2015,1,2015,19,28,10,[5],es_626,5.0,True
10107,2,SEGURIDAD EN EL TRABAJO,0,1,2015,1,2015,20,27,10,[5],es_1347,5.0,True
5480,1,GEODESIA GEOMETRICA,0,1,2016,1,2016,14,34,10,[5],es_1521,5.0,True
5481,1,GEODESIA GEOMETRICA,0,1,2016,1,2016,18,36,10,[5],es_1558,5.0,True
5482,1,GEODESIA GEOMETRICA,0,1,2016,1,2016,8,32,10,"[1, 3]",es_1212,2.0,True
5483,1,GEODESIA GEOMETRICA,0,1,2016,1,2016,14,36,10,[5],es_1571,5.0,True
5484,1,GEODESIA GEOMETRICA,0,1,2016,1,2016,22,32,10,[5],es_1868,5.0,True
5485,1,GEODESIA GEOMETRICA,0,1,2016,1,2016,22,30,10,"[5, 1]",es_1393,3.0,True
5486,1,GEODESIA GEOMETRICA,0,1,2016,1,2016,24,36,10,[5],es_1897,5.0,True
5487,1,GEODESIA GEOMETRICA,0,1,2016,1,2016,16,16,10,[3],es_2005,3.0,True
5488,1,GEODESIA GEOMETRICA,0,1,2016,1,2016,20,36,10,[5],es_2023,5.0,True
5489,1,GEODESIA GEOMETRICA,0,1,2016,1,2016,8,36,10,[4],es_1767,4.0,True
5490,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,16,30,10,[5],es_488,5.0,True
5491,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,10,18,8,[5],es_414,5.0,True
5492,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,17,28,2,[4],es_1106,4.0,True
5493,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,13,25,10,[4],es_2973,4.0,True
5494,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,13,32,2,[3],es_1188,3.0,True
5495,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,9,32,10,[4],es_1047,4.0,True
5496,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,0,34,8,[4],es_1212,4.0,True
5497,1,GEOGRAFIA HUMANA,0,1,2016,0,0,0,0,0,[0],es_1385,0.0,False
5498,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,13,36,10,[5],es_1897,5.0,True
5499,1,GEOGRAFIA HUMANA,0,1,2016,0,0,0,0,0,[0],es_604,0.0,False
5500,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,19,28,10,[5],es_391,5.0,True
5501,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,16,23,10,[4],es_2005,4.0,True
5502,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,11,36,10,[5],es_2023,5.0,True
5503,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,17,35,10,[5],es_1749,5.0,True
5504,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,12,36,10,[5],es_1767,5.0,True
5505,1,GEOGRAFIA HUMANA,0,1,2016,1,2016,15,35,10,[5],es_2074,5.0,True
5506,1,EDAFOLOGIA,0,1,2016,1,2016,20,22,7,[5],es_1106,5.0,True
5507,1,EDAFOLOGIA,0,1,2016,1,2016,21,30,8,[5],es_1153,5.0,True
5508,1,EDAFOLOGIA,0,1,2016,1,2016,21,27,8,[5],es_1521,5.0,True
5509,1,EDAFOLOGIA,0,1,2016,1,2016,21,30,9,[5],es_1868,5.0,True
5510,1,EDAFOLOGIA,0,1,2016,1,2016,20,33,9,[5],es_1394,5.0,True
5511,1,EDAFOLOGIA,0,1,2016,1,2016,22,26,9,[5],es_1897,5.0,True
5512,1,EDAFOLOGIA,0,1,2016,1,2016,20,21,9,[4],es_2023,4.0,True
5513,1,EDAFOLOGIA,0,1,2016,1,2016,21,24,6,[5],es_1767,5.0,True
5514,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2016,1,2016,15,19,10,[4],es_1521,4.0,True
5515,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2016,1,2016,16,26,10,[4],es_1558,4.0,True
5516,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2016,1,2016,13,18,10,[3],es_1212,3.0,True
5517,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2016,1,2016,18,28,10,[4],es_1571,4.0,True
5518,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2016,1,2016,16,26,10,[4],es_1868,4.0,True
5519,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2016,1,2016,11,16,10,[2],es_1393,2.0,True
5520,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2016,1,2016,18,0,10,[4],es_1897,4.0,True
5521,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2016,0,2016,11,18,10,[0],es_2005,0.0,True
5522,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2016,1,2016,13,11,10,[4],es_2023,4.0,True
5523,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2016,1,2016,12,16,10,[4],es_1767,4.0,True
5524,1,CARTOGRAFIA 2,0,1,2016,1,2016,20,20,8,[4],es_1521,4.0,True
5525,1,CARTOGRAFIA 2,0,1,2016,1,2016,19,25,10,[5],es_1558,5.0,True
5526,1,CARTOGRAFIA 2,0,1,2016,1,2016,19,21,8,[4],es_1212,4.0,True
5527,1,CARTOGRAFIA 2,0,1,2016,1,2016,20,27,10,[5],es_1571,5.0,True
5528,1,CARTOGRAFIA 2,0,1,2016,1,2016,17,24,10,[4],es_1868,4.0,True
5529,1,CARTOGRAFIA 2,0,1,2016,1,2016,17,21,10,[4],es_1393,4.0,True
5530,1,CARTOGRAFIA 2,0,1,2016,1,2016,22,35,7,[5],es_1897,5.0,True
5531,1,CARTOGRAFIA 2,0,1,2016,1,2016,16,28,7,[4],es_2005,4.0,True
5532,1,CARTOGRAFIA 2,0,1,2016,1,2016,20,32,8,[5],es_2023,5.0,True
5533,1,CARTOGRAFIA 2,0,1,2016,1,2016,16,25,8,[5],es_1767,5.0,True
5534,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2016,0,2016,21,23,7,[0],es_1053,0.0,True
5535,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2016,1,2016,13,32,8,[5],es_414,5.0,True
5536,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2016,1,2016,15,17,7,[4],es_1106,4.0,True
5537,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2016,1,2016,21,32,9,[5],es_1055,5.0,True
5538,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2016,1,2016,16,21,7,[4],es_1153,4.0,True
5539,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2016,1,2016,13,32,9,[5],es_1057,5.0,True
5540,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2016,1,2016,16,32,9,[5],es_1394,5.0,True
5541,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2016,1,2016,13,15,7,[5],es_1297,5.0,True
5542,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2016,1,2016,19,17,7,[3],es_635,3.0,True
5543,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2016,1,2016,16,32,9,[4],es_1749,4.0,True
5544,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2016,1,2016,18,19,8,[3],es_1053,3.0,True
5545,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2016,1,2016,16,27,8,[2],es_1188,2.0,True
5546,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2016,1,2016,24,31,9,[5],es_1749,5.0,True
5547,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2016,1,2016,22,26,8,[4],es_1347,4.0,True
5548,1,GEOMORFOLOGIA,0,1,2016,1,2016,12,22,10,[4],es_1153,4.0,True
5549,1,GEOMORFOLOGIA,0,1,2016,0,0,0,15,10,[0],es_1521,0.0,False
5550,1,GEOMORFOLOGIA,0,1,2016,1,2016,20,30,10,[5],es_1394,5.0,True
5551,1,GEOMORFOLOGIA,0,1,2016,1,2016,12,30,10,[4],es_2023,4.0,True
5552,1,GEOMORFOLOGIA,0,1,2016,0,2016,8,25,10,[0],es_1767,0.0,True
5553,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2016,1,2016,16,27,7,[5],es_1054,5.0,True
5554,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2016,1,2016,10,28,7,[3],es_1053,3.0,True
5555,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2016,1,2016,14,33,6,[5],es_1045,5.0,True
5556,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2016,1,2016,19,34,7,[5],es_1055,5.0,True
5557,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2016,1,2016,16,30,8,[4],es_824,4.0,True
5558,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2016,1,2016,18,27,9,[5],es_1057,5.0,True
5559,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2016,1,2016,17,29,6,[5],es_579,5.0,True
5560,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2016,1,2016,14,29,7,[5],es_635,5.0,True
5561,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2016,1,2016,12,33,8,[5],es_1347,5.0,True
5562,1,SENSORES REMOTOS,0,1,2016,1,2016,12,23,10,[4],es_414,4.0,True
5563,1,SENSORES REMOTOS,0,1,2016,1,2016,21,24,10,[5],es_1055,5.0,True
5564,1,SENSORES REMOTOS,0,1,2016,1,2016,19,20,10,[5],es_824,5.0,True
5565,1,SENSORES REMOTOS,0,1,2016,1,2016,17,25,10,[5],es_1153,5.0,True
5566,1,SENSORES REMOTOS,0,1,2016,0,2016,17,22,10,[0],es_1521,0.0,True
5567,1,SENSORES REMOTOS,0,1,2016,1,2016,13,22,10,[4],es_1188,4.0,True
5568,1,SENSORES REMOTOS,0,1,2016,1,2016,14,22,10,[5],es_1297,5.0,True
5569,1,SENSORES REMOTOS,0,1,2016,1,2016,19,23,10,[5],es_635,5.0,True
5570,1,SENSORES REMOTOS,0,1,2016,1,2016,18,23,10,[5],es_2023,5.0,True
5571,1,SENSORES REMOTOS,0,1,2016,1,2016,19,29,10,[5],es_1749,5.0,True
5572,1,SENSORES REMOTOS,0,1,2016,0,2016,21,21,10,[0],es_1767,0.0,True
5573,1,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",0,1,2016,1,2015,0,12,0,[5],es_255,5.0,True
5574,1,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",0,1,2016,1,2016,14,18,10,[5],es_1045,5.0,True
5575,1,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",0,1,2016,0,0,0,0,0,[0],es_579,0.0,False
5576,1,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",0,1,2016,1,2016,15,21,7,[4],es_443,4.0,True
5577,1,"REGIMEN JURIDICO, TEORICO Y PRACTICO DEL INMUEBLE",0,1,2016,1,2016,2,22,9,[3],es_1347,3.0,True
5578,1,TOPOGRAFIA DE OBRA,0,1,2016,1,2016,21,15,10,[3],es_255,3.0,True
5579,1,TOPOGRAFIA DE OBRA,0,1,2016,1,2016,18,19,10,[3],es_1045,3.0,True
5580,1,TOPOGRAFIA DE OBRA,0,1,2016,1,2016,20,17,10,[4],es_1046,4.0,True
5581,1,TOPOGRAFIA DE OBRA,0,1,2016,1,2016,18,23,10,[4],es_443,4.0,True
5582,1,AVALUO Y TASACION,0,1,2016,0,2016,19,16,9,[0],es_255,0.0,True
5583,1,AVALUO Y TASACION,0,1,2016,1,2016,20,21,10,[5],es_1045,5.0,True
5585,1,AVALUO Y TASACION,0,1,2016,1,2016,16,19,6,[2],es_1046,2.0,True
5600,1,AVALUO Y TASACION,0,1,2016,1,2016,12,14,9,[2],es_579,2.0,True
5603,1,AVALUO Y TASACION,0,1,2016,1,2016,19,13,9,[3],es_1050,3.0,True
5604,1,AVALUO Y TASACION,0,1,2016,1,2016,15,20,10,[5],es_443,5.0,True
