,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom,Firma
7342,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_1198,0.0,False
7343,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_1845,0.0,False
7344,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,1,2015,19,36,10,[5],es_734,5.0,True
7345,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,1,2015,17,36,10,[5],es_745,5.0,True
7346,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,1,2015,22,36,10,[5],es_594,5.0,True
7347,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,1,2015,19,35,10,[5],es_596,5.0,True
7348,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_1925,0.0,False
7349,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,1,2015,21,35,10,[5],es_908,5.0,True
7350,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,1,2015,19,35,10,[5],es_764,5.0,True
7351,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_1408,0.0,False
7352,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_1410,0.0,False
7353,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,1,2015,22,36,10,[5],es_623,5.0,True
7354,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,1,2015,23,36,10,[5],es_776,5.0,True
7355,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_1696,0.0,False
7356,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_1697,0.0,False
7357,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_1312,0.0,False
7358,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,1,2015,22,36,10,[5],es_651,5.0,True
7359,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,18,0,0,[0],es_654,0.0,False
7360,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,1,2015,21,33,10,[5],es_781,5.0,True
7361,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_2027,0.0,False
7362,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_1335,0.0,False
7363,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_1340,0.0,False
7364,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_667,0.0,False
7365,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2015,0,0,0,0,0,[0],es_2066,0.0,False
7366,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,0,0,10,[0],es_175,0.0,False
7367,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,0,0,10,[0],es_677,0.0,False
7368,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,10,0,10,[0],es_678,0.0,False
7369,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,10,0,10,[0],es_692,0.0,False
7371,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,1,2015,10,36,10,[5],es_723,5.0,True
7372,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,1,2015,18,25,10,[5],es_564,5.0,True
7373,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,1,2015,20,25,10,[5],es_567,5.0,True
7374,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,2015,10,36,10,[0],es_734,0.0,True
7375,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,12,0,10,[0],es_745,0.0,False
7376,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,0,0,10,[0],es_1444,0.0,False
7377,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,1,2015,10,36,10,[5],es_752,5.0,True
7378,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,0,0,10,[0],es_1925,0.0,False
7379,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,0,0,10,[0],es_1408,0.0,False
7380,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,0,0,10,[0],es_1410,0.0,False
7381,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,12,10,10,[0],es_776,0.0,False
7382,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,0,0,10,[0],es_779,0.0,False
7383,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,0,0,10,[0],es_1697,0.0,False
7384,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,0,0,10,[0],es_1312,0.0,False
7385,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,1,2015,14,28,10,[4],es_651,4.0,True
7386,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,1,2015,12,30,10,[5],es_782,5.0,True
7387,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,1,2015,10,30,10,[5],es_656,5.0,True
7388,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,0,0,0,0,10,[0],es_1340,0.0,False
7389,1,INTRODUCCION A LA ENERGIA EOLICA,1,2015,1,2015,16,36,10,[5],es_669,5.0,True
7461,1,MANTENIMIENTO INDUSTRIAL,1,2015,1,2015,0,30,10,[5],es_319,5.0,True
7462,1,MANTENIMIENTO INDUSTRIAL,1,2015,1,2015,0,33,10,[5],es_728,5.0,True
7464,1,MANTENIMIENTO INDUSTRIAL,1,2015,1,2015,0,33,10,[5],es_399,5.0,True
7478,1,TALLER DE PRACTICA PROFESIONAL EN GESTION,1,2015,1,2015,24,36,10,[5],es_298,5.0,True
7479,1,TALLER DE PRACTICA PROFESIONAL EN GESTION,1,2015,1,2015,24,36,10,[5],es_430,5.0,True
7480,1,TALLER DE PRACTICA PROFESIONAL EN GESTION,1,2015,1,2015,24,36,10,[5],es_1093,5.0,True
8364,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,17,24,10,[5],es_518,5.0,True
8365,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,19,27,10,[5],es_2525,5.0,True
8366,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,22,33,10,[5],es_1161,5.0,True
8367,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,22,36,10,[5],es_434,5.0,True
8368,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,18,19,10,[4],es_327,4.0,True
8369,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,10,28,10,[3],es_335,3.0,True
8370,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,16,25,10,[5],es_437,5.0,True
8371,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,19,29,10,[5],es_340,5.0,True
8372,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,10,32,10,[5],es_351,5.0,True
8374,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,19,32,10,[5],es_450,5.0,True
8375,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,19,33,10,[5],es_379,5.0,True
8376,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,21,36,10,[5],es_460,5.0,True
8377,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,21,28,10,[5],es_463,5.0,True
8378,1,TALLER DE PRACTICA PROFESIONAL,1,2015,1,2015,19,30,10,[5],es_465,5.0,True
8380,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,13,29,10,[5],es_271,5.0,True
8381,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,17,27,10,[5],es_292,5.0,True
8382,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,19,27,10,[5],es_2525,5.0,True
8383,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,24,36,10,[5],es_1137,5.0,True
8384,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,24,29,10,[5],es_1161,5.0,True
8385,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,12,18,10,[4],es_312,4.0,True
8386,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,16,35,10,[5],es_323,5.0,True
8387,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,20,29,10,[5],es_430,5.0,True
8388,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,22,36,10,[5],es_1231,5.0,True
8390,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,22,32,10,[5],es_378,5.0,True
8391,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,19,22,10,[5],es_455,5.0,True
8392,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,19,29,10,[5],es_458,5.0,True
8393,1,ADMINISTRACION FINANCIERA,1,2015,0,0,12,27,10,[0],es_878,0.0,False
8395,1,ADMINISTRACION FINANCIERA,1,2015,1,2015,22,29,10,[5],es_464,5.0,True
10122,2,PROCESOS DE SOLDADURA,2,2015,1,2015,18,27,9,[5],es_499,5.0,True
10123,2,PROCESOS DE SOLDADURA,2,2015,1,2015,15,30,8,[5],es_693,5.0,True
10126,2,PROCESOS DE SOLDADURA,2,2015,1,2015,20,28,8,[5],es_514,5.0,True
10127,2,PROCESOS DE SOLDADURA,2,2015,1,2015,16,28,9,[5],es_516,5.0,True
10129,2,PROCESOS DE SOLDADURA,2,2015,1,2015,19,24,9,[4],es_525,4.0,True
10130,2,PROCESOS DE SOLDADURA,2,2015,1,2015,19,28,8,[5],es_1133,5.0,True
10132,2,PROCESOS DE SOLDADURA,2,2015,1,2015,17,17,8,[2],es_715,2.0,True
10133,2,PROCESOS DE SOLDADURA,2,2015,0,0,6,12,8,[0],es_1144,0.0,False
10134,2,PROCESOS DE SOLDADURA,2,2015,1,2015,10,25,8,[3],es_534,3.0,True
10135,2,PROCESOS DE SOLDADURA,2,2015,1,2015,17,25,5,[4],es_1158,4.0,True
10138,2,PROCESOS DE SOLDADURA,2,2015,0,0,0,0,0,[0],es_721,0.0,False
10139,2,PROCESOS DE SOLDADURA,2,2015,1,2015,16,29,10,[5],es_1168,5.0,True
10140,2,PROCESOS DE SOLDADURA,2,2015,0,0,18,0,3,[0],es_1181,0.0,False
10142,2,PROCESOS DE SOLDADURA,2,2015,0,2015,15,19,8,[0],es_551,0.0,True
10143,2,PROCESOS DE SOLDADURA,2,2015,1,2015,18,27,8,[5],es_552,5.0,True
10145,2,PROCESOS DE SOLDADURA,2,2015,1,2015,14,20,9,[4],es_555,4.0,True
10146,2,PROCESOS DE SOLDADURA,2,2015,1,2015,18,27,10,[5],es_1210,5.0,True
10150,2,PROCESOS DE SOLDADURA,2,2015,1,2015,20,31,9,[5],es_587,5.0,True
10152,2,PROCESOS DE SOLDADURA,2,2015,0,2015,17,22,8,[0],es_1254,0.0,True
10154,2,PROCESOS DE SOLDADURA,2,2015,0,0,16,0,0,[0],es_603,0.0,False
10157,2,PROCESOS DE SOLDADURA,2,2015,1,2015,13,19,9,[4],es_928,4.0,True
10159,2,PROCESOS DE SOLDADURA,2,2015,0,0,0,0,0,[0],es_876,0.0,False
10161,2,PROCESOS DE SOLDADURA,2,2015,1,2015,19,20,8,[3],es_622,3.0,True
10163,2,PROCESOS DE SOLDADURA,2,2015,0,0,0,0,0,[0],es_638,0.0,False
10164,2,PROCESOS DE SOLDADURA,2,2015,0,2015,13,21,8,[0],es_1696,0.0,True
10165,2,PROCESOS DE SOLDADURA,2,2015,0,0,0,0,0,[0],es_781,0.0,False
10166,2,PROCESOS DE SOLDADURA,2,2015,1,2015,17,25,9,[4],es_660,4.0,True
10168,2,PROCESOS DE SOLDADURA,2,2015,1,2015,18,25,8,[4],es_1334,4.0,True
10170,2,MECANIZADO CONVENCIONAL,2,2015,1,2015,11,20,7,[3],es_674,3.0,True
10171,2,MECANIZADO CONVENCIONAL,2,2015,0,0,0,0,0,[0],es_474,0.0,False
10172,2,MECANIZADO CONVENCIONAL,2,2015,1,2015,15,22,8,[3],es_1110,3.0,True
10174,2,MECANIZADO CONVENCIONAL,2,2015,0,2015,19,22,8,[0],es_1144,0.0,True
10175,2,MECANIZADO CONVENCIONAL,2,2015,0,2015,9,22,7,[0],es_1148,0.0,True
10176,2,MECANIZADO CONVENCIONAL,2,2015,1,2015,17,24,7,[4],es_1181,4.0,True
10178,2,MECANIZADO CONVENCIONAL,2,2015,0,0,15,10,6,[0],es_883,0.0,False
10179,2,MECANIZADO CONVENCIONAL,2,2015,1,2015,20,24,8,[4],es_1239,4.0,True
10180,2,MECANIZADO CONVENCIONAL,2,2015,1,2015,22,29,8,[5],es_1272,5.0,True
10181,2,MECANIZADO CONVENCIONAL,2,2015,0,0,18,0,0,[0],es_638,0.0,False
10201,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,0,0,0,[0],es_474,0.0,False
10202,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,0,0,0,[0],es_859,0.0,False
10203,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,0,0,0,[0],es_679,0.0,False
10208,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,18,0,10,[0],es_514,0.0,False
10209,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,22,14,10,[3],es_516,3.0,True
10210,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,12,0,0,[0],es_103,0.0,False
10212,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,2015,14,31,10,[0],es_1131,0.0,True
10213,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,16,28,10,[5],es_525,5.0,True
10214,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,17,36,10,[5],es_1133,5.0,True
10215,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,2015,22,15,10,[0],es_1144,0.0,True
10216,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,8,0,5,[0],es_1148,0.0,False
10217,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,19,25,10,[5],es_534,5.0,True
10221,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,23,26,10,[5],es_1168,5.0,True
10223,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,22,35,10,[5],es_1186,5.0,True
10224,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,10,9,10,[0],es_551,0.0,False
10225,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,2015,22,15,7,[0],es_559,0.0,True
10226,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,13,0,10,[0],es_883,0.0,False
10227,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,11,2,10,[0],es_1577,0.0,False
10229,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,18,0,10,[0],es_578,0.0,False
10231,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,21,21,10,[5],es_587,5.0,True
10232,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,20,29,10,[5],es_1254,5.0,True
10233,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,2015,13,13,10,[0],es_600,0.0,True
10234,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,22,0,10,[0],es_606,0.0,False
10235,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,21,32,10,[5],es_874,5.0,True
10236,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,21,17,10,[5],es_1272,5.0,True
10237,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,2015,2,23,10,[0],es_885,0.0,True
10238,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,22,33,10,[5],es_618,5.0,True
10239,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,0,0,0,[0],es_619,0.0,False
10241,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,20,0,10,[0],es_1081,0.0,False
10242,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,0,15,0,0,[0],es_638,0.0,False
10245,2,INT. A LA PROGRAMACION DE CNC,2,2015,0,2015,13,14,10,[0],es_785,0.0,True
10246,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,22,30,10,[5],es_1334,5.0,True
10247,2,INT. A LA PROGRAMACION DE CNC,2,2015,1,2015,13,25,10,[4],es_1348,4.0,True
10248,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,17,35,10,[5],es_809,5.0,True
10249,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,0,0,10,0,10,[0],es_97,0.0,False
10250,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,8,33,10,[5],es_257,5.0,True
10251,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,0,0,0,0,0,[0],es_830,0.0,False
10252,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,16,35,9,[5],es_268,5.0,True
10253,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,15,36,10,[5],es_270,5.0,True
10254,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,16,35,8,[5],es_273,5.0,True
10255,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,16,35,10,[5],es_817,5.0,True
10256,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,12,24,9,[4],es_419,4.0,True
10257,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,11,31,10,[5],es_1128,5.0,True
10258,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,10,16,10,[3],es_299,3.0,True
10259,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,0,0,0,0,0,[0],es_160,0.0,False
10260,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,0,0,9,0,7,[0],es_535,0.0,False
10261,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,18,36,10,[5],es_1149,5.0,True
10263,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,21,35,10,[5],es_1156,5.0,True
10264,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,17,35,10,[5],es_310,5.0,True
10265,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,11,33,10,[5],es_1178,5.0,True
10267,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,20,33,10,[5],es_1182,5.0,True
10268,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,21,33,10,[5],es_554,5.0,True
10270,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,15,35,10,[5],es_331,5.0,True
10271,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,0,0,17,0,0,[0],es_333,0.0,False
10272,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,9,27,8,[3],es_438,3.0,True
10273,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,14,29,7,[4],es_162,4.0,True
10274,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,0,0,14,0,0,[0],es_345,0.0,False
10275,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,15,35,10,[5],es_346,5.0,True
10276,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,11,31,7,[4],es_347,4.0,True
10277,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,20,33,10,[5],es_1250,5.0,True
10278,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,0,0,0,0,0,[0],es_353,0.0,False
10279,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,20,36,10,[5],es_598,5.0,True
10280,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,16,29,9,[4],es_363,4.0,True
10282,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,8,36,10,[5],es_1275,5.0,True
10283,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,11,31,7,[5],es_617,5.0,True
10284,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,20,31,6,[5],es_383,5.0,True
10285,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,15,33,10,[5],es_386,5.0,True
10286,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,16,35,10,[5],es_387,5.0,True
10287,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,16,31,10,[5],es_641,5.0,True
10288,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,12,33,10,[5],es_1302,5.0,True
10289,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,10,31,10,[4],es_390,4.0,True
10290,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,10,31,10,[4],es_1307,4.0,True
10292,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,11,33,10,[4],es_396,4.0,True
10293,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,0,2015,14,18,10,[0],es_462,0.0,True
10294,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,22,35,6,[5],es_398,5.0,True
10295,2,PATOLOGIA Y TERAPIA DE LAS CONSTRUCCIONES,2,2015,1,2015,12,27,10,[4],es_662,4.0,True
10296,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_254,0.0,False
10297,2,SOLDADURAS,2,2015,1,2015,13,19,10,[2],es_257,2.0,True
10298,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_267,0.0,False
10299,2,SOLDADURAS,2,2015,1,2015,20,28,8,[5],es_416,5.0,True
10300,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_272,0.0,False
10301,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_280,0.0,False
10302,2,SOLDADURAS,2,2015,1,2015,18,26,8,[5],es_817,5.0,True
10303,2,SOLDADURAS,2,2015,0,2015,16,15,9,[0],es_1118,0.0,True
10304,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_293,0.0,False
10305,2,SOLDADURAS,2,2015,1,2015,19,26,8,[5],es_1519,5.0,True
10306,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_127,0.0,False
10307,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1149,0.0,False
10308,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1156,0.0,False
10309,2,SOLDADURAS,2,2015,0,0,9,16,8,[0],es_425,0.0,False
10310,2,SOLDADURAS,2,2015,1,2015,15,22,9,[4],es_1164,4.0,True
10311,2,SOLDADURAS,2,2015,1,2015,20,27,10,[5],es_1533,5.0,True
10312,2,SOLDADURAS,2,2015,1,2015,15,21,9,[4],es_1178,4.0,True
10313,2,SOLDADURAS,2,2015,1,2015,16,22,10,[4],es_317,4.0,True
10314,2,SOLDADURAS,2,2015,1,2015,16,21,8,[3],es_1536,3.0,True
10315,2,SOLDADURAS,2,2015,0,2015,18,16,8,[0],es_1379,0.0,True
10316,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1542,0.0,False
10317,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_549,0.0,False
10318,2,SOLDADURAS,2,2015,0,2015,16,15,8,[0],es_1548,0.0,True
10319,2,SOLDADURAS,2,2015,1,2015,19,19,8,[2],es_431,2.0,True
10320,2,SOLDADURAS,2,2015,1,2015,13,26,9,[4],es_1551,4.0,True
10321,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1554,0.0,False
10322,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1565,0.0,False
10323,2,SOLDADURAS,2,2015,1,2015,14,24,9,[2],es_1388,2.0,True
10324,2,SOLDADURAS,2,2015,1,2015,13,27,8,[5],es_1586,5.0,True
10325,2,SOLDADURAS,2,2015,1,2015,12,22,8,[2],es_1595,2.0,True
10326,2,SOLDADURAS,2,2015,1,2015,19,21,9,[4],es_1604,4.0,True
10327,2,SOLDADURAS,2,2015,1,2015,9,26,8,[2],es_116,2.0,True
10328,2,SOLDADURAS,2,2015,1,2015,14,18,7,[2],es_1253,2.0,True
10329,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1632,0.0,False
10330,2,SOLDADURAS,2,2015,1,2015,17,18,9,[3],es_1265,3.0,True
10332,2,SOLDADURAS,2,2015,1,2015,19,29,9,[5],es_1649,5.0,True
10333,2,SOLDADURAS,2,2015,1,2015,19,27,9,[5],es_1657,5.0,True
10334,2,SOLDADURAS,2,2015,0,0,10,0,3,[0],es_369,0.0,False
10335,2,SOLDADURAS,2,2015,1,2015,16,24,9,[5],es_1658,5.0,True
10336,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_616,0.0,False
10337,2,SOLDADURAS,2,2015,1,2015,18,26,8,[4],es_1664,4.0,True
10338,2,SOLDADURAS,2,2015,1,2015,8,22,8,[3],es_1671,3.0,True
10339,2,SOLDADURAS,2,2015,0,0,16,0,2,[0],es_381,0.0,False
10340,2,SOLDADURAS,2,2015,1,2015,20,28,9,[5],es_1675,5.0,True
10341,2,SOLDADURAS,2,2015,0,2015,17,26,9,[0],es_386,0.0,True
10342,2,SOLDADURAS,2,2015,1,2015,15,26,10,[5],es_641,5.0,True
10343,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1689,0.0,False
10344,2,SOLDADURAS,2,2015,0,0,6,15,8,[0],es_1690,0.0,False
10345,2,SOLDADURAS,2,2015,1,2015,14,15,8,[2],es_1307,2.0,True
10346,2,SOLDADURAS,2,2015,1,2015,15,22,10,[4],es_778,4.0,True
10347,2,SOLDADURAS,2,2015,1,2015,10,29,7,[4],es_1701,4.0,True
10348,2,SOLDADURAS,2,2015,1,2015,13,26,8,[3],es_1721,3.0,True
10349,2,SOLDADURAS,2,2015,1,2015,17,24,9,[4],es_1343,4.0,True
10350,2,SOLDADURAS,2,2015,1,2015,16,12,9,[2],es_1346,2.0,True
10351,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1760,0.0,False
10352,2,SOLDADURAS,2,2015,0,2015,15,18,9,[0],es_1766,0.0,True
10353,2,SOLDADURAS,2,2015,1,2015,12,24,7,[3],es_1774,3.0,True
10354,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1357,0.0,False
10356,2,AGUAS SUBTERRANEAS,2,2015,1,2015,16,24,10,[4],es_263,4.0,True
10357,2,AGUAS SUBTERRANEAS,2,2015,1,2015,18,15,10,[2],es_264,2.0,True
10359,2,AGUAS SUBTERRANEAS,2,2015,1,2015,11,18,10,[4],es_275,4.0,True
